year,month,nationality,job_type,count
2022,7,越南,製造,602
2022,8,印尼,製造,141
2022,8,菲律賓,製造,62
2022,8,泰國,製造,56
2022,8,越南,製造,639
2022,9,印尼,製造,145
2022,9,菲律賓,製造,65
2022,9,泰國,製造,59
2022,9,越南,製造,660
2022,10,印尼,製造,144
2022,10,菲律賓,製造,68
2022,10,泰國,製造,63
2022,10,越南,製造,682
2022,11,印尼,製造,152
2022,11,菲律賓,製造,66
2022,11,泰國,製造,63
2022,11,越南,製造,688
2022,12,印尼,製造,147
2022,12,菲律賓,製造,64
2022,12,泰國,製造,63
2022,12,越南,製造,690
2023,1,印尼,製造,148
2023,1,菲律賓,製造,67
2023,1,泰國,製造,60
2023,1,越南,製造,678
2023,2,印尼,製造,147
2023,2,菲律賓,製造,67
2023,2,泰國,製造,61
2023,2,越南,製造,681
2023,3,印尼,製造,161
2023,3,菲律賓,製造,66
2023,3,泰國,製造,61
2023,3,越南,製造,667
2023,4,印尼,製造,160
2023,4,菲律賓,製造,67
2023,4,泰國,製造,62
2023,4,越南,製造,686
2023,5,印尼,製造,158
2023,5,菲律賓,製造,65
2023,5,泰國,製造,63
2023,5,越南,製造,689
2023,6,印尼,製造,160
2023,6,菲律賓,製造,68
2023,6,泰國,製造,63
2023,6,越南,製造,697
2023,7,印尼,製造,163
2023,7,菲律賓,製造,68
2023,7,泰國,製造,64
2023,7,越南,製造,706
2023,8,印尼,製造,170
2023,8,菲律賓,製造,66
2023,8,泰國,製造,66
2023,8,越南,製造,720
2023,9,印尼,製造,169
2023,9,菲律賓,製造,65
2023,9,泰國,製造,67
2023,9,越南,製造,645
2023,10,印尼,製造,174
2023,10,菲律賓,製造,66
2023,10,泰國,製造,67
2023,10,越南,製造,669
2023,11,印尼,製造,181
2023,11,菲律賓,製造,67
2023,11,泰國,製造,66
2023,11,越南,製造,682
2023,12,印尼,製造,182
2023,12,菲律賓,製造,68
2023,12,泰國,製造,69
2023,12,越南,製造,698
2024,1,印尼,製造,188
2024,1,菲律賓,製造,68
2024,1,泰國,製造,69
2024,1,越南,製造,710
2024,2,印尼,製造,194
2024,2,菲律賓,製造,67
2024,2,泰國,製造,68
2024,2,越南,製造,702
2024,3,印尼,製造,196
2024,3,菲律賓,製造,67
2024,3,泰國,製造,69
2024,3,越南,製造,698
2024,4,印尼,製造,201
2024,4,菲律賓,製造,65
2024,4,泰國,製造,62
2024,4,越南,製造,708
2024,5,印尼,製造,201
2024,5,菲律賓,製造,65
2024,5,泰國,製造,62
2024,5,越南,製造,724
2024,6,印尼,製造,209
2024,6,菲律賓,製造,66
2024,6,泰國,製造,62
2024,6,越南,製造,731
2024,7,印尼,製造,215
2024,7,菲律賓,製造,65
2024,7,泰國,製造,57
2024,7,越南,製造,738
2024,8,印尼,製造,212
2024,8,菲律賓,製造,64
2024,8,泰國,製造,57
2024,8,越南,製造,744
2024,9,印尼,製造,216
2024,9,菲律賓,製造,65
2024,9,泰國,製造,59
2024,9,越南,製造,779
2024,10,印尼,製造,223
2024,10,菲律賓,製造,65
2024,10,泰國,製造,68
2024,10,越南,製造,787
2024,11,印尼,製造,226
2024,11,菲律賓,製造,65
2024,11,泰國,製造,74
2024,11,越南,製造,810
2024,12,印尼,製造,231
2024,12,菲律賓,製造,65
2024,12,泰國,製造,74
2024,12,越南,製造,833
2025,1,印尼,製造,236
2025,1,菲律賓,製造,64
2025,1,泰國,製造,72
2025,1,越南,製造,810
2025,2,印尼,製造,240
2025,2,菲律賓,製造,66
2025,2,泰國,製造,73
2025,2,越南,製造,805
2025,3,印尼,製造,249
2025,3,菲律賓,製造,66
2025,3,泰國,製造,75
2025,3,越南,製造,792
2025,4,印尼,製造,246
2025,4,菲律賓,製造,63
2025,4,泰國,製造,74
2025,4,越南,製造,790
2015,1,印尼,營建,300
2015,1,泰國,營建,850
2015,1,越南,營建,167
2015,2,印尼,營建,340
2015,2,泰國,營建,862
2015,2,越南,營建,201
2015,3,印尼,營建,501
2015,3,泰國,營建,913
2015,3,越南,營建,216
2015,4,印尼,營建,793
2015,4,泰國,營建,1051
2015,4,越南,營建,229
2015,5,印尼,營建,881
2015,5,菲律賓,營建,10
2015,5,泰國,營建,1102
2015,5,越南,營建,182
2015,6,印尼,營建,938
2015,6,菲律賓,營建,12
2015,6,泰國,營建,1200
2015,6,越南,營建,220
2015,7,印尼,營建,1004
2015,7,菲律賓,營建,12
2015,7,泰國,營建,1222
2015,7,越南,營建,308
2015,8,印尼,營建,986
2015,8,菲律賓,營建,26
2015,8,泰國,營建,1225
2015,8,越南,營建,294
2015,9,印尼,營建,1000
2015,9,菲律賓,營建,26
2015,9,泰國,營建,1274
2015,9,越南,營建,259
2015,10,印尼,營建,1007
2015,10,菲律賓,營建,27
2015,10,泰國,營建,1315
2015,10,越南,營建,255
2015,11,印尼,營建,1022
2015,11,菲律賓,營建,25
2015,11,泰國,營建,1376
2015,11,越南,營建,250
2015,12,印尼,營建,1007
2015,12,菲律賓,營建,25
2015,12,泰國,營建,1397
2015,12,越南,營建,229
2016,1,印尼,營建,1003
2016,1,菲律賓,營建,25
2016,1,泰國,營建,1386
2016,1,越南,營建,240
2016,2,印尼,營建,1001
2016,2,菲律賓,營建,25
2016,2,泰國,營建,1382
2016,2,越南,營建,237
2016,3,印尼,營建,1001
2016,3,菲律賓,營建,27
2016,3,泰國,營建,1515
2016,3,越南,營建,234
2016,4,印尼,營建,993
2016,4,菲律賓,營建,27
2016,4,泰國,營建,1533
2016,4,越南,營建,230
2016,5,印尼,營建,983
2016,5,菲律賓,營建,27
2016,5,泰國,營建,1561
2016,5,越南,營建,228
2016,6,印尼,營建,960
2016,6,菲律賓,營建,53
2016,6,泰國,營建,1491
2016,6,越南,營建,223
2016,7,印尼,營建,944
2016,7,菲律賓,營建,57
2016,7,泰國,營建,1461
2016,7,越南,營建,222
2016,8,印尼,營建,928
2016,8,菲律賓,營建,57
2016,8,泰國,營建,1464
2016,8,越南,營建,216
2016,9,印尼,營建,920
2016,9,菲律賓,營建,56
2016,9,泰國,營建,1417
2016,9,越南,營建,207
2016,10,印尼,營建,893
2016,10,菲律賓,營建,56
2016,10,泰國,營建,1370
2016,10,越南,營建,201
2016,11,印尼,營建,897
2016,11,菲律賓,營建,56
2016,11,泰國,營建,1334
2016,11,越南,營建,210
2016,12,印尼,營建,874
2016,12,菲律賓,營建,56
2016,12,泰國,營建,1305
2016,12,越南,營建,207
2017,1,印尼,營建,615
2017,1,菲律賓,營建,56
2017,1,泰國,營建,1079
2017,1,越南,營建,184
2017,2,印尼,營建,577
2017,2,菲律賓,營建,54
2017,2,泰國,營建,1042
2017,2,越南,營建,194
2017,3,印尼,營建,581
2017,3,菲律賓,營建,54
2017,3,泰國,營建,984
2017,3,越南,營建,197
2017,4,印尼,營建,551
2017,4,菲律賓,營建,53
2017,4,泰國,營建,917
2017,4,越南,營建,206
2017,5,印尼,營建,500
2017,5,菲律賓,營建,23
2017,5,泰國,營建,855
2017,5,越南,營建,195
2017,6,印尼,營建,472
2017,6,菲律賓,營建,21
2017,6,泰國,營建,848
2017,6,越南,營建,193
2017,7,印尼,營建,455
2017,7,菲律賓,營建,5
2017,7,泰國,營建,805
2017,7,越南,營建,194
2017,8,印尼,營建,471
2017,8,菲律賓,營建,5
2017,8,泰國,營建,791
2017,8,越南,營建,195
2017,9,印尼,營建,480
2017,9,菲律賓,營建,1
2017,9,泰國,營建,761
2017,9,越南,營建,185
2017,10,印尼,營建,475
2017,10,泰國,營建,716
2017,10,越南,營建,178
2017,11,印尼,營建,467
2017,11,泰國,營建,641
2017,11,越南,營建,157
2017,12,印尼,營建,437
2017,12,泰國,營建,590
2017,12,越南,營建,198
2018,1,印尼,營建,417
2018,1,泰國,營建,549
2018,1,越南,營建,243
2018,2,印尼,營建,323
2018,2,泰國,營建,520
2018,2,越南,營建,224
2018,3,印尼,營建,230
2018,3,泰國,營建,471
2018,3,越南,營建,242
2018,4,印尼,營建,170
2018,4,泰國,營建,437
2018,4,越南,營建,241
2018,5,印尼,營建,144
2018,5,泰國,營建,470
2018,5,越南,營建,265
2018,6,印尼,營建,131
2018,6,泰國,營建,467
2018,6,越南,營建,252
2018,7,印尼,營建,118
2018,7,泰國,營建,553
2018,7,越南,營建,247
2018,8,印尼,營建,108
2018,8,泰國,營建,542
2018,8,越南,營建,264
2018,9,印尼,營建,116
2018,9,泰國,營建,512
2018,9,越南,營建,260
2018,10,印尼,營建,113
2018,10,泰國,營建,600
2018,10,越南,營建,285
2018,11,印尼,營建,131
2018,11,泰國,營建,631
2018,11,越南,營建,270
2018,12,印尼,營建,144
2018,12,泰國,營建,686
2018,12,越南,營建,266
2019,1,印尼,營建,142
2019,1,泰國,營建,766
2019,1,越南,營建,263
2019,2,印尼,營建,142
2019,2,泰國,營建,833
2019,2,越南,營建,265
2019,3,印尼,營建,142
2019,3,泰國,營建,869
2019,3,越南,營建,292
2019,4,印尼,營建,141
2019,4,泰國,營建,839
2019,4,越南,營建,323
2019,5,印尼,營建,141
2019,5,泰國,營建,835
2019,5,越南,營建,350
2019,6,印尼,營建,139
2019,6,泰國,營建,877
2019,6,越南,營建,350
2019,7,印尼,營建,139
2019,7,泰國,營建,920
2019,7,越南,營建,331
2019,8,印尼,營建,138
2019,8,泰國,營建,1028
2019,8,越南,營建,325
2019,9,印尼,營建,163
2019,9,泰國,營建,1115
2019,9,越南,營建,348
2019,10,印尼,營建,162
2019,10,泰國,營建,1139
2019,10,越南,營建,321
2019,11,印尼,營建,162
2019,11,泰國,營建,1151
2019,11,越南,營建,307
2019,12,印尼,營建,159
2019,12,泰國,營建,1089
2019,12,越南,營建,282
2020,1,印尼,營建,154
2020,1,泰國,營建,1108
2020,1,越南,營建,278
2020,2,印尼,營建,139
2020,2,泰國,營建,1132
2020,2,越南,營建,271
2020,3,印尼,營建,139
2020,3,泰國,營建,1132
2020,3,越南,營建,272
2020,4,印尼,營建,139
2020,4,泰國,營建,1132
2020,4,越南,營建,272
2020,5,印尼,營建,138
2020,5,泰國,營建,1132
2020,5,越南,營建,269
2020,6,印尼,營建,131
2020,6,泰國,營建,1130
2020,6,越南,營建,244
2020,7,印尼,營建,128
2020,7,泰國,營建,1133
2020,7,越南,營建,267
2020,8,印尼,營建,131
2020,8,泰國,營建,1165
2020,8,越南,營建,264
2020,9,印尼,營建,130
2020,9,泰國,營建,1216
2020,9,越南,營建,269
2020,10,印尼,營建,111
2020,10,泰國,營建,1201
2020,10,越南,營建,261
2020,11,印尼,營建,111
2020,11,泰國,營建,1227
2020,11,越南,營建,222
2020,12,印尼,營建,103
2020,12,泰國,營建,1342
2020,12,越南,營建,249
2021,1,印尼,營建,37
2021,1,泰國,營建,1375
2021,1,越南,營建,209
2021,2,印尼,營建,36
2021,2,泰國,營建,1411
2021,2,越南,營建,209
2021,3,印尼,營建,35
2021,3,泰國,營建,1434
2021,3,越南,營建,198
2021,4,印尼,營建,23
2021,4,泰國,營建,1285
2021,4,越南,營建,163
2021,5,印尼,營建,23
2021,5,泰國,營建,1271
2021,5,越南,營建,136
2021,6,印尼,營建,23
2021,6,泰國,營建,1225
2021,6,越南,營建,143
2021,7,印尼,營建,16
2021,7,泰國,營建,692
2021,7,越南,營建,97
2021,8,印尼,營建,16
2021,8,泰國,營建,687
2021,8,越南,營建,100
2021,9,印尼,營建,16
2021,9,泰國,營建,680
2021,9,越南,營建,102
2021,10,印尼,營建,16
2021,10,泰國,營建,668
2021,10,越南,營建,92
2021,11,印尼,營建,16
2021,11,泰國,營建,649
2021,11,越南,營建,93
2021,12,印尼,營建,17
2021,12,泰國,營建,587
2021,12,越南,營建,109
2022,1,印尼,營建,17
2022,1,泰國,營建,489
2022,1,越南,營建,117
2022,2,印尼,營建,17
2022,2,泰國,營建,481
2022,2,越南,營建,122
2022,3,印尼,營建,17
2022,3,泰國,營建,554
2022,3,越南,營建,132
2022,4,印尼,營建,16
2022,4,泰國,營建,613
2022,4,越南,營建,144
2022,5,印尼,營建,16
2022,5,泰國,營建,619
2022,5,越南,營建,172
2022,6,印尼,營建,22
2022,6,泰國,營建,631
2022,6,越南,營建,184
2022,7,印尼,營建,54
2022,7,泰國,營建,627
2022,7,越南,營建,213
2022,8,印尼,營建,69
2022,8,泰國,營建,686
2022,8,越南,營建,230
2022,9,印尼,營建,71
2022,9,泰國,營建,708
2022,9,越南,營建,335
2022,10,印尼,營建,91
2022,10,泰國,營建,731
2022,10,越南,營建,329
2022,11,印尼,營建,113
2022,11,泰國,營建,746
2022,11,越南,營建,318
2022,12,印尼,營建,117
2022,12,泰國,營建,717
2022,12,越南,營建,346
2023,1,印尼,營建,117
2023,1,泰國,營建,707
2023,1,越南,營建,337
2023,2,印尼,營建,116
2023,2,泰國,營建,748
2023,2,越南,營建,329
2023,3,印尼,營建,112
2023,3,泰國,營建,734
2023,3,越南,營建,317
2023,4,印尼,營建,112
2023,4,泰國,營建,729
2023,4,越南,營建,336
2023,5,印尼,營建,124
2023,5,泰國,營建,729
2023,5,越南,營建,351
2023,6,印尼,營建,128
2023,6,泰國,營建,727
2023,6,越南,營建,394
2023,7,印尼,營建,171
2023,7,泰國,營建,762
2023,7,越南,營建,383
2023,8,印尼,營建,184
2023,8,泰國,營建,762
2023,8,越南,營建,391
2023,9,印尼,營建,196
2023,9,泰國,營建,750
2023,9,越南,營建,423
2023,10,印尼,營建,220
2023,10,泰國,營建,735
2023,10,越南,營建,448
2023,11,印尼,營建,274
2023,11,泰國,營建,721
2023,11,越南,營建,442
2023,12,印尼,營建,319
2023,12,泰國,營建,683
2023,12,越南,營建,473
2024,1,印尼,營建,360
2024,1,菲律賓,營建,2
2024,1,泰國,營建,719
2024,1,越南,營建,487
2024,2,印尼,營建,368
2024,2,菲律賓,營建,3
2024,2,泰國,營建,724
2024,2,越南,營建,483
2024,3,印尼,營建,484
2024,3,菲律賓,營建,11
2024,3,泰國,營建,738
2024,3,越南,營建,604
2024,4,印尼,營建,731
2024,4,菲律賓,營建,25
2024,4,泰國,營建,874
2024,4,越南,營建,782
2024,5,印尼,營建,865
2024,5,菲律賓,營建,34
2024,5,泰國,營建,1208
2024,5,越南,營建,841
2024,6,印尼,營建,987
2024,6,菲律賓,營建,37
2024,6,泰國,營建,1386
2024,6,越南,營建,855
2024,7,印尼,營建,1061
2024,7,菲律賓,營建,37
2024,7,泰國,營建,1465
2024,7,越南,營建,906
2024,8,印尼,營建,1255
2024,8,菲律賓,營建,39
2024,8,泰國,營建,1479
2024,8,越南,營建,967
2024,9,印尼,營建,1318
2024,9,菲律賓,營建,42
2024,9,泰國,營建,1578
2024,9,越南,營建,993
2024,10,印尼,營建,1367
2024,10,菲律賓,營建,50
2024,10,泰國,營建,1675
2024,10,越南,營建,1050
2024,11,印尼,營建,1471
2024,11,菲律賓,營建,50
2024,11,泰國,營建,1705
2024,11,越南,營建,1103
2024,12,印尼,營建,1498
2024,12,菲律賓,營建,51
2024,12,泰國,營建,1790
2024,12,越南,營建,1226
2025,1,印尼,營建,1544
2025,1,菲律賓,營建,51
2025,1,泰國,營建,1792
2025,1,越南,營建,1254
2025,2,印尼,營建,1550
2025,2,菲律賓,營建,52
2025,2,泰國,營建,1801
2025,2,越南,營建,1260
2025,3,印尼,營建,1567
2025,3,菲律賓,營建,51
2025,3,泰國,營建,1870
2025,3,越南,營建,1283
2025,4,印尼,營建,1645
2025,4,菲律賓,營建,51
2025,4,泰國,營建,1844
2025,4,越南,營建,1303
2015,1,印尼,看護工,25860
2015,1,菲律賓,看護工,4691
2015,1,泰國,看護工,91
2015,1,越南,看護工,1253
2015,2,印尼,看護工,26036
2015,2,菲律賓,看護工,4782
2015,2,泰國,看護工,95
2015,2,越南,看護工,1255
2015,3,印尼,看護工,26208
2015,3,菲律賓,看護工,4799
2015,3,泰國,看護工,91
2015,3,越南,看護工,1221
2015,4,印尼,看護工,26531
2015,4,菲律賓,看護工,4869
2015,4,泰國,看護工,89
2015,4,越南,看護工,1208
2015,5,印尼,看護工,26365
2015,5,菲律賓,看護工,4868
2015,5,泰國,看護工,84
2015,5,越南,看護工,1204
2015,6,印尼,看護工,26180
2015,6,菲律賓,看護工,4911
2015,6,泰國,看護工,86
2015,6,越南,看護工,1203
2015,7,印尼,看護工,25978
2015,7,菲律賓,看護工,4856
2015,7,泰國,看護工,82
2015,7,越南,看護工,1195
2015,8,印尼,看護工,26151
2015,8,菲律賓,看護工,4878
2015,8,泰國,看護工,81
2015,8,越南,看護工,1168
2015,9,印尼,看護工,26157
2015,9,菲律賓,看護工,4916
2015,9,泰國,看護工,79
2015,9,越南,看護工,1147
2015,10,印尼,看護工,26218
2015,10,菲律賓,看護工,4933
2015,10,泰國,看護工,76
2015,10,越南,看護工,1150
2015,11,印尼,看護工,26178
2015,11,菲律賓,看護工,4994
2015,11,泰國,看護工,74
2015,11,越南,看護工,1127
2015,12,印尼,看護工,26176
2015,12,菲律賓,看護工,5038
2015,12,泰國,看護工,74
2015,12,越南,看護工,1175
2016,1,印尼,看護工,26279
2016,1,菲律賓,看護工,5082
2016,1,泰國,看護工,75
2016,1,越南,看護工,1267
2016,2,印尼,看護工,26287
2016,2,菲律賓,看護工,5122
2016,2,泰國,看護工,78
2016,2,越南,看護工,1289
2016,3,印尼,看護工,26631
2016,3,菲律賓,看護工,5224
2016,3,泰國,看護工,79
2016,3,越南,看護工,1337
2016,4,印尼,看護工,26393
2016,4,菲律賓,看護工,5208
2016,4,泰國,看護工,78
2016,4,越南,看護工,1368
2016,5,印尼,看護工,26394
2016,5,菲律賓,看護工,5241
2016,5,泰國,看護工,75
2016,5,越南,看護工,1383
2016,6,印尼,看護工,26304
2016,6,菲律賓,看護工,5378
2016,6,泰國,看護工,74
2016,6,越南,看護工,1393
2016,7,印尼,看護工,26222
2016,7,菲律賓,看護工,5444
2016,7,泰國,看護工,75
2016,7,越南,看護工,1410
2016,8,印尼,看護工,26410
2016,8,菲律賓,看護工,5483
2016,8,泰國,看護工,78
2016,8,越南,看護工,1441
2016,9,印尼,看護工,26339
2016,9,菲律賓,看護工,5471
2016,9,泰國,看護工,80
2016,9,越南,看護工,1462
2016,10,印尼,看護工,26523
2016,10,菲律賓,看護工,5478
2016,10,泰國,看護工,79
2016,10,越南,看護工,1493
2016,11,印尼,看護工,26599
2016,11,菲律賓,看護工,5445
2016,11,泰國,看護工,75
2016,11,越南,看護工,1548
2016,12,印尼,看護工,26861
2016,12,菲律賓,看護工,5430
2016,12,泰國,看護工,77
2016,12,越南,看護工,1606
2017,1,印尼,看護工,26980
2017,1,菲律賓,看護工,5511
2017,1,泰國,看護工,74
2017,1,越南,看護工,1628
2017,2,印尼,看護工,27180
2017,2,菲律賓,看護工,5598
2017,2,泰國,看護工,73
2017,2,越南,看護工,1664
2017,3,印尼,看護工,27449
2017,3,菲律賓,看護工,5639
2017,3,泰國,看護工,72
2017,3,越南,看護工,1686
2017,4,印尼,看護工,27552
2017,4,菲律賓,看護工,5664
2017,4,泰國,看護工,73
2017,4,越南,看護工,1700
2017,5,印尼,看護工,27440
2017,5,菲律賓,看護工,5647
2017,5,泰國,看護工,71
2017,5,越南,看護工,1700
2017,6,印尼,看護工,27496
2017,6,菲律賓,看護工,5707
2017,6,泰國,看護工,71
2017,6,越南,看護工,1762
2017,7,印尼,看護工,27495
2017,7,菲律賓,看護工,5733
2017,7,泰國,看護工,70
2017,7,越南,看護工,1792
2017,8,印尼,看護工,27606
2017,8,菲律賓,看護工,5798
2017,8,泰國,看護工,65
2017,8,越南,看護工,1829
2017,9,印尼,看護工,27775
2017,9,菲律賓,看護工,5848
2017,9,泰國,看護工,68
2017,9,越南,看護工,1857
2017,10,印尼,看護工,27797
2017,10,菲律賓,看護工,5861
2017,10,泰國,看護工,68
2017,10,越南,看護工,1845
2017,11,印尼,看護工,28039
2017,11,菲律賓,看護工,5922
2017,11,泰國,看護工,68
2017,11,越南,看護工,1884
2017,12,印尼,看護工,28093
2017,12,菲律賓,看護工,5836
2017,12,泰國,看護工,68
2017,12,越南,看護工,1877
2018,1,印尼,看護工,28195
2018,1,菲律賓,看護工,5871
2018,1,泰國,看護工,67
2018,1,越南,看護工,1880
2018,2,印尼,看護工,28271
2018,2,菲律賓,看護工,5876
2018,2,泰國,看護工,66
2018,2,越南,看護工,1890
2018,3,印尼,看護工,28290
2018,3,菲律賓,看護工,5834
2018,3,泰國,看護工,66
2018,3,越南,看護工,1856
2018,4,印尼,看護工,28267
2018,4,菲律賓,看護工,5837
2018,4,泰國,看護工,68
2018,4,越南,看護工,1833
2018,5,印尼,看護工,28193
2018,5,菲律賓,看護工,5825
2018,5,泰國,看護工,65
2018,5,越南,看護工,1837
2018,6,印尼,看護工,28080
2018,6,菲律賓,看護工,5861
2018,6,泰國,看護工,65
2018,6,越南,看護工,1847
2018,7,印尼,看護工,28085
2018,7,菲律賓,看護工,5892
2018,7,泰國,看護工,66
2018,7,越南,看護工,1857
2018,8,印尼,看護工,28218
2018,8,菲律賓,看護工,5939
2018,8,泰國,看護工,66
2018,8,越南,看護工,1851
2018,9,印尼,看護工,28406
2018,9,菲律賓,看護工,5962
2018,9,泰國,看護工,65
2018,9,越南,看護工,1845
2018,10,印尼,看護工,28542
2018,10,菲律賓,看護工,5947
2018,10,泰國,看護工,64
2018,10,越南,看護工,1850
2018,11,印尼,看護工,28752
2018,11,菲律賓,看護工,5953
2018,11,泰國,看護工,63
2018,11,越南,看護工,1853
2018,12,印尼,看護工,28802
2018,12,菲律賓,看護工,5941
2018,12,泰國,看護工,59
2018,12,越南,看護工,1826
2019,1,印尼,看護工,29000
2019,1,菲律賓,看護工,5975
2019,1,泰國,看護工,58
2019,1,越南,看護工,1817
2019,2,印尼,看護工,29021
2019,2,菲律賓,看護工,5938
2019,2,泰國,看護工,57
2019,2,越南,看護工,1790
2019,3,印尼,看護工,29110
2019,3,菲律賓,看護工,5967
2019,3,泰國,看護工,54
2019,3,越南,看護工,1753
2019,4,印尼,看護工,29138
2019,4,菲律賓,看護工,5958
2019,4,泰國,看護工,55
2019,4,越南,看護工,1738
2019,5,印尼,看護工,28784
2019,5,菲律賓,看護工,5918
2019,5,泰國,看護工,53
2019,5,越南,看護工,1726
2019,6,印尼,看護工,28820
2019,6,菲律賓,看護工,5919
2019,6,泰國,看護工,57
2019,6,越南,看護工,1740
2019,7,印尼,看護工,28917
2019,7,菲律賓,看護工,5972
2019,7,泰國,看護工,55
2019,7,越南,看護工,1722
2019,8,印尼,看護工,28946
2019,8,菲律賓,看護工,5996
2019,8,泰國,看護工,55
2019,8,越南,看護工,1716
2019,9,印尼,看護工,29100
2019,9,菲律賓,看護工,6035
2019,9,泰國,看護工,55
2019,9,越南,看護工,1735
2019,10,印尼,看護工,29233
2019,10,菲律賓,看護工,6022
2019,10,泰國,看護工,54
2019,10,越南,看護工,1725
2019,11,印尼,看護工,29421
2019,11,菲律賓,看護工,6012
2019,11,泰國,看護工,55
2019,11,越南,看護工,1723
2019,12,印尼,看護工,29466
2019,12,菲律賓,看護工,5977
2019,12,泰國,看護工,52
2019,12,越南,看護工,1707
2020,1,印尼,看護工,29653
2020,1,菲律賓,看護工,5987
2020,1,泰國,看護工,52
2020,1,越南,看護工,1676
2020,2,印尼,看護工,29643
2020,2,菲律賓,看護工,5980
2020,2,泰國,看護工,48
2020,2,越南,看護工,1662
2020,3,印尼,看護工,29708
2020,3,菲律賓,看護工,5950
2020,3,泰國,看護工,48
2020,3,越南,看護工,1657
2020,4,印尼,看護工,29513
2020,4,菲律賓,看護工,5936
2020,4,泰國,看護工,51
2020,4,越南,看護工,1625
2020,5,印尼,看護工,29257
2020,5,菲律賓,看護工,5887
2020,5,泰國,看護工,51
2020,5,越南,看護工,1607
2020,6,印尼,看護工,29099
2020,6,菲律賓,看護工,5815
2020,6,泰國,看護工,50
2020,6,越南,看護工,1600
2020,7,印尼,看護工,28729
2020,7,菲律賓,看護工,5747
2020,7,泰國,看護工,46
2020,7,越南,看護工,1600
2020,8,印尼,看護工,28454
2020,8,菲律賓,看護工,5697
2020,8,泰國,看護工,48
2020,8,越南,看護工,1617
2020,9,印尼,看護工,28182
2020,9,菲律賓,看護工,5668
2020,9,泰國,看護工,47
2020,9,越南,看護工,1663
2020,10,印尼,看護工,27924
2020,10,菲律賓,看護工,5627
2020,10,泰國,看護工,47
2020,10,越南,看護工,1678
2020,11,印尼,看護工,27851
2020,11,菲律賓,看護工,5564
2020,11,泰國,看護工,47
2020,11,越南,看護工,1684
2020,12,印尼,看護工,27926
2020,12,菲律賓,看護工,5510
2020,12,泰國,看護工,47
2020,12,越南,看護工,1724
2021,1,印尼,看護工,27702
2021,1,菲律賓,看護工,5511
2021,1,泰國,看護工,51
2021,1,越南,看護工,1743
2021,2,印尼,看護工,27560
2021,2,菲律賓,看護工,5492
2021,2,泰國,看護工,52
2021,2,越南,看護工,1754
2021,3,印尼,看護工,27172
2021,3,菲律賓,看護工,5446
2021,3,泰國,看護工,51
2021,3,越南,看護工,1736
2021,4,印尼,看護工,26885
2021,4,菲律賓,看護工,5418
2021,4,泰國,看護工,52
2021,4,越南,看護工,1728
2021,5,印尼,看護工,26595
2021,5,菲律賓,看護工,5381
2021,5,泰國,看護工,55
2021,5,越南,看護工,1710
2021,6,印尼,看護工,26434
2021,6,菲律賓,看護工,5378
2021,6,泰國,看護工,54
2021,6,越南,看護工,1710
2021,7,印尼,看護工,26123
2021,7,菲律賓,看護工,5294
2021,7,泰國,看護工,52
2021,7,越南,看護工,1676
2021,8,印尼,看護工,25838
2021,8,菲律賓,看護工,5219
2021,8,泰國,看護工,48
2021,8,越南,看護工,1643
2021,9,印尼,看護工,25625
2021,9,菲律賓,看護工,5179
2021,9,泰國,看護工,48
2021,9,越南,看護工,1619
2021,10,印尼,看護工,25298
2021,10,菲律賓,看護工,5127
2021,10,泰國,看護工,47
2021,10,越南,看護工,1607
2021,11,印尼,看護工,25116
2021,11,菲律賓,看護工,5085
2021,11,泰國,看護工,46
2021,11,越南,看護工,1573
2021,12,印尼,看護工,24930
2021,12,菲律賓,看護工,5026
2021,12,泰國,看護工,49
2021,12,越南,看護工,1546
2022,1,印尼,看護工,24791
2022,1,菲律賓,看護工,4988
2022,1,泰國,看護工,48
2022,1,越南,看護工,1514
2022,2,印尼,看護工,24548
2022,2,菲律賓,看護工,4956
2022,2,泰國,看護工,47
2022,2,越南,看護工,1498
2022,3,印尼,看護工,24220
2022,3,菲律賓,看護工,4907
2022,3,泰國,看護工,46
2022,3,越南,看護工,1460
2022,4,印尼,看護工,23927
2022,4,菲律賓,看護工,4864
2022,4,泰國,看護工,46
2022,4,越南,看護工,1441
2022,5,印尼,看護工,23921
2022,5,菲律賓,看護工,4887
2022,5,泰國,看護工,48
2022,5,越南,看護工,1416
2022,6,印尼,看護工,23729
2022,6,菲律賓,看護工,4951
2022,6,泰國,看護工,50
2022,6,越南,看護工,1403
2022,7,印尼,看護工,23497
2022,7,菲律賓,看護工,4967
2022,7,泰國,看護工,53
2022,7,越南,看護工,1406
2022,8,印尼,看護工,23238
2022,8,菲律賓,看護工,5042
2022,8,泰國,看護工,53
2022,8,越南,看護工,1391
2022,9,印尼,看護工,23063
2022,9,菲律賓,看護工,5086
2022,9,泰國,看護工,53
2022,9,越南,看護工,1372
2022,10,印尼,看護工,22989
2022,10,菲律賓,看護工,5186
2022,10,泰國,看護工,53
2022,10,越南,看護工,1378
2022,11,印尼,看護工,23271
2022,11,菲律賓,看護工,5302
2022,11,泰國,看護工,50
2022,11,越南,看護工,1372
2022,12,印尼,看護工,23649
2022,12,菲律賓,看護工,5327
2022,12,泰國,看護工,48
2022,12,越南,看護工,1376
2023,1,印尼,看護工,23996
2023,1,菲律賓,看護工,5399
2023,1,泰國,看護工,49
