year,month,nationality,job_type,count
2022,12,菲律賓,營建,69
2022,12,泰國,營建,1138
2022,12,越南,營建,277
2023,1,印尼,營建,221
2023,1,菲律賓,營建,69
2023,1,泰國,營建,1134
2023,1,越南,營建,321
2023,2,印尼,營建,221
2023,2,菲律賓,營建,66
2023,2,泰國,營建,1123
2023,2,越南,營建,321
2023,3,印尼,營建,218
2023,3,菲律賓,營建,62
2023,3,泰國,營建,1167
2023,3,越南,營建,400
2023,4,印尼,營建,232
2023,4,菲律賓,營建,61
2023,4,泰國,營建,1176
2023,4,越南,營建,405
2023,5,印尼,營建,231
2023,5,菲律賓,營建,61
2023,5,泰國,營建,1259
2023,5,越南,營建,417
2023,6,印尼,營建,228
2023,6,菲律賓,營建,87
2023,6,泰國,營建,1322
2023,6,越南,營建,403
2023,7,印尼,營建,210
2023,7,菲律賓,營建,110
2023,7,泰國,營建,1393
2023,7,越南,營建,396
2023,8,印尼,營建,221
2023,8,菲律賓,營建,110
2023,8,泰國,營建,1414
2023,8,越南,營建,426
2023,9,印尼,營建,227
2023,9,菲律賓,營建,110
2023,9,泰國,營建,1449
2023,9,越南,營建,465
2023,10,印尼,營建,255
2023,10,菲律賓,營建,110
2023,10,泰國,營建,1487
2023,10,越南,營建,474
2023,11,印尼,營建,308
2023,11,菲律賓,營建,108
2023,11,泰國,營建,1497
2023,11,越南,營建,485
2023,12,印尼,營建,315
2023,12,菲律賓,營建,118
2023,12,泰國,營建,1497
2023,12,越南,營建,484
2024,1,印尼,營建,316
2024,1,菲律賓,營建,122
2024,1,泰國,營建,1578
2024,1,越南,營建,475
2024,2,印尼,營建,326
2024,2,菲律賓,營建,126
2024,2,泰國,營建,1555
2024,2,越南,營建,468
2024,3,印尼,營建,352
2024,3,菲律賓,營建,130
2024,3,泰國,營建,1677
2024,3,越南,營建,475
2024,4,印尼,營建,363
2024,4,菲律賓,營建,130
2024,4,泰國,營建,1748
2024,4,越南,營建,540
2024,5,印尼,營建,368
2024,5,菲律賓,營建,130
2024,5,泰國,營建,1882
2024,5,越南,營建,609
2024,6,印尼,營建,428
2024,6,菲律賓,營建,129
2024,6,泰國,營建,1962
2024,6,越南,營建,731
2024,7,印尼,營建,560
2024,7,菲律賓,營建,129
2024,7,泰國,營建,1964
2024,7,越南,營建,792
2024,8,印尼,營建,597
2024,8,菲律賓,營建,128
2024,8,泰國,營建,2095
2024,8,越南,營建,818
2024,9,印尼,營建,634
2024,9,菲律賓,營建,133
2024,9,泰國,營建,2222
2024,9,越南,營建,843
2024,10,印尼,營建,703
2024,10,菲律賓,營建,133
2024,10,泰國,營建,2200
2024,10,越南,營建,902
2024,11,印尼,營建,733
2024,11,菲律賓,營建,128
2024,11,泰國,營建,2184
2024,11,越南,營建,927
2024,12,印尼,營建,770
2024,12,菲律賓,營建,126
2024,12,泰國,營建,2197
2024,12,越南,營建,924
2025,1,印尼,營建,757
2025,1,菲律賓,營建,99
2025,1,泰國,營建,2174
2025,1,越南,營建,986
2025,2,印尼,營建,749
2025,2,菲律賓,營建,99
2025,2,泰國,營建,2186
2025,2,越南,營建,977
2025,3,印尼,營建,752
2025,3,菲律賓,營建,98
2025,3,泰國,營建,2151
2025,3,越南,營建,1033
2025,4,印尼,營建,778
2025,4,菲律賓,營建,98
2025,4,泰國,營建,2101
2025,4,越南,營建,1050
2015,1,印尼,看護工,23643
2015,1,菲律賓,看護工,2977
2015,1,泰國,看護工,77
2015,1,越南,看護工,2030
2015,1,蒙古,看護工,1
2015,2,印尼,看護工,23857
2015,2,菲律賓,看護工,3060
2015,2,泰國,看護工,78
2015,2,越南,看護工,2021
2015,2,蒙古,看護工,1
2015,3,印尼,看護工,23988
2015,3,菲律賓,看護工,3103
2015,3,泰國,看護工,78
2015,3,越南,看護工,2010
2015,3,蒙古,看護工,1
2015,4,印尼,看護工,24381
2015,4,菲律賓,看護工,3145
2015,4,泰國,看護工,79
2015,4,越南,看護工,2018
2015,4,蒙古,看護工,1
2015,5,印尼,看護工,24304
2015,5,菲律賓,看護工,3179
2015,5,泰國,看護工,76
2015,5,越南,看護工,1979
2015,5,蒙古,看護工,1
2015,6,印尼,看護工,24175
2015,6,菲律賓,看護工,3160
2015,6,泰國,看護工,70
2015,6,越南,看護工,1988
2015,6,蒙古,看護工,1
2015,7,印尼,看護工,24253
2015,7,菲律賓,看護工,3248
2015,7,泰國,看護工,69
2015,7,越南,看護工,1988
2015,8,印尼,看護工,24395
2015,8,菲律賓,看護工,3255
2015,8,泰國,看護工,69
2015,8,越南,看護工,1980
2015,9,印尼,看護工,24471
2015,9,菲律賓,看護工,3295
2015,9,泰國,看護工,70
2015,9,越南,看護工,1968
2015,10,印尼,看護工,24642
2015,10,菲律賓,看護工,3324
2015,10,泰國,看護工,70
2015,10,越南,看護工,1975
2015,10,蒙古,看護工,1
2015,11,印尼,看護工,24613
2015,11,菲律賓,看護工,3378
2015,11,泰國,看護工,67
2015,11,越南,看護工,1959
2015,11,蒙古,看護工,1
2015,12,印尼,看護工,24551
2015,12,菲律賓,看護工,3432
2015,12,泰國,看護工,64
2015,12,越南,看護工,2000
2016,1,印尼,看護工,24526
2016,1,菲律賓,看護工,3465
2016,1,泰國,看護工,70
2016,1,越南,看護工,2095
2016,2,印尼,看護工,24539
2016,2,菲律賓,看護工,3514
2016,2,泰國,看護工,68
2016,2,越南,看護工,2126
2016,3,印尼,看護工,24866
2016,3,菲律賓,看護工,3540
2016,3,泰國,看護工,70
2016,3,越南,看護工,2177
2016,4,印尼,看護工,24884
2016,4,菲律賓,看護工,3548
2016,4,泰國,看護工,72
2016,4,越南,看護工,2213
2016,5,印尼,看護工,24891
2016,5,菲律賓,看護工,3615
2016,5,泰國,看護工,70
2016,5,越南,看護工,2247
2016,6,印尼,看護工,24665
2016,6,菲律賓,看護工,3667
2016,6,泰國,看護工,64
2016,6,越南,看護工,2294
2016,7,印尼,看護工,24633
2016,7,菲律賓,看護工,3744
2016,7,泰國,看護工,65
2016,7,越南,看護工,2350
2016,8,印尼,看護工,24757
2016,8,菲律賓,看護工,3800
2016,8,泰國,看護工,65
2016,8,越南,看護工,2378
2016,9,印尼,看護工,24738
2016,9,菲律賓,看護工,3834
2016,9,泰國,看護工,61
2016,9,越南,看護工,2394
2016,10,印尼,看護工,25024
2016,10,菲律賓,看護工,3839
2016,10,泰國,看護工,60
2016,10,越南,看護工,2475
2016,11,印尼,看護工,25052
2016,11,菲律賓,看護工,3831
2016,11,泰國,看護工,64
2016,11,越南,看護工,2544
2016,12,印尼,看護工,25321
2016,12,菲律賓,看護工,3851
2016,12,泰國,看護工,63
2016,12,越南,看護工,2612
2017,1,印尼,看護工,25491
2017,1,菲律賓,看護工,3854
2017,1,泰國,看護工,66
2017,1,越南,看護工,2661
2017,2,印尼,看護工,25738
2017,2,菲律賓,看護工,3910
2017,2,泰國,看護工,66
2017,2,越南,看護工,2703
2017,3,印尼,看護工,25993
2017,3,菲律賓,看護工,3976
2017,3,泰國,看護工,63
2017,3,越南,看護工,2762
2017,4,印尼,看護工,26164
2017,4,菲律賓,看護工,3977
2017,4,泰國,看護工,63
2017,4,越南,看護工,2803
2017,5,印尼,看護工,26080
2017,5,菲律賓,看護工,3973
2017,5,泰國,看護工,63
2017,5,越南,看護工,2843
2017,6,印尼,看護工,26195
2017,6,菲律賓,看護工,3989
2017,6,泰國,看護工,61
2017,6,越南,看護工,2920
2017,7,印尼,看護工,26261
2017,7,菲律賓,看護工,3985
2017,7,泰國,看護工,62
2017,7,越南,看護工,2967
2017,8,印尼,看護工,26411
2017,8,菲律賓,看護工,4038
2017,8,泰國,看護工,59
2017,8,越南,看護工,3016
2017,9,印尼,看護工,26550
2017,9,菲律賓,看護工,4043
2017,9,泰國,看護工,59
2017,9,越南,看護工,3071
2017,10,印尼,看護工,26565
2017,10,菲律賓,看護工,4045
2017,10,泰國,看護工,56
2017,10,越南,看護工,3072
2017,11,印尼,看護工,26834
2017,11,菲律賓,看護工,4041
2017,11,泰國,看護工,56
2017,11,越南,看護工,3091
2017,12,印尼,看護工,27001
2017,12,菲律賓,看護工,3990
2017,12,泰國,看護工,57
2017,12,越南,看護工,3153
2018,1,印尼,看護工,27182
2018,1,菲律賓,看護工,4039
2018,1,泰國,看護工,55
2018,1,越南,看護工,3166
2018,2,印尼,看護工,27308
2018,2,菲律賓,看護工,4058
2018,2,泰國,看護工,55
2018,2,越南,看護工,3179
2018,3,印尼,看護工,27294
2018,3,菲律賓,看護工,4063
2018,3,泰國,看護工,54
2018,3,越南,看護工,3153
2018,4,印尼,看護工,27371
2018,4,菲律賓,看護工,4055
2018,4,泰國,看護工,53
2018,4,越南,看護工,3121
2018,5,印尼,看護工,27441
2018,5,菲律賓,看護工,4068
2018,5,泰國,看護工,51
2018,5,越南,看護工,3153
2018,6,印尼,看護工,27389
2018,6,菲律賓,看護工,4081
2018,6,泰國,看護工,51
2018,6,越南,看護工,3177
2018,7,印尼,看護工,27290
2018,7,菲律賓,看護工,4121
2018,7,泰國,看護工,50
2018,7,越南,看護工,3199
2018,8,印尼,看護工,27455
2018,8,菲律賓,看護工,4163
2018,8,泰國,看護工,53
2018,8,越南,看護工,3250
2018,9,印尼,看護工,27582
2018,9,菲律賓,看護工,4209
2018,9,泰國,看護工,54
2018,9,越南,看護工,3288
2018,10,印尼,看護工,27783
2018,10,菲律賓,看護工,4240
2018,10,泰國,看護工,53
2018,10,越南,看護工,3252
2018,11,印尼,看護工,28051
2018,11,菲律賓,看護工,4250
2018,11,泰國,看護工,52
2018,11,越南,看護工,3285
2018,12,印尼,看護工,28212
2018,12,菲律賓,看護工,4207
2018,12,泰國,看護工,52
2018,12,越南,看護工,3297
2019,1,印尼,看護工,28345
2019,1,菲律賓,看護工,4219
2019,1,泰國,看護工,48
2019,1,越南,看護工,3274
2019,2,印尼,看護工,28306
2019,2,菲律賓,看護工,4253
2019,2,泰國,看護工,50
2019,2,越南,看護工,3246
2019,3,印尼,看護工,28395
2019,3,菲律賓,看護工,4210
2019,3,泰國,看護工,48
2019,3,越南,看護工,3181
2019,4,印尼,看護工,28466
2019,4,菲律賓,看護工,4245
2019,4,泰國,看護工,46
2019,4,越南,看護工,3181
2019,5,印尼,看護工,28274
2019,5,菲律賓,看護工,4236
2019,5,泰國,看護工,49
2019,5,越南,看護工,3163
2019,6,印尼,看護工,28405
2019,6,菲律賓,看護工,4201
2019,6,泰國,看護工,50
2019,6,越南,看護工,3187
2019,7,印尼,看護工,28510
2019,7,菲律賓,看護工,4212
2019,7,泰國,看護工,48
2019,7,越南,看護工,3200
2019,8,印尼,看護工,28599
2019,8,菲律賓,看護工,4257
2019,8,泰國,看護工,46
2019,8,越南,看護工,3202
2019,9,印尼,看護工,28773
2019,9,菲律賓,看護工,4262
2019,9,泰國,看護工,46
2019,9,越南,看護工,3232
2019,10,印尼,看護工,29074
2019,10,菲律賓,看護工,4297
2019,10,泰國,看護工,39
2019,10,越南,看護工,3235
2019,11,印尼,看護工,29225
2019,11,菲律賓,看護工,4303
2019,11,泰國,看護工,44
2019,11,越南,看護工,3218
2019,12,印尼,看護工,29277
2019,12,菲律賓,看護工,4240
2019,12,泰國,看護工,42
2019,12,越南,看護工,3250
2020,1,印尼,看護工,29495
2020,1,菲律賓,看護工,4297
2020,1,泰國,看護工,43
2020,1,越南,看護工,3230
2020,2,印尼,看護工,29499
2020,2,菲律賓,看護工,4299
2020,2,泰國,看護工,43
2020,2,越南,看護工,3202
2020,3,印尼,看護工,29598
2020,3,菲律賓,看護工,4312
2020,3,泰國,看護工,44
2020,3,越南,看護工,3202
2020,4,印尼,看護工,29504
2020,4,菲律賓,看護工,4291
2020,4,泰國,看護工,42
2020,4,越南,看護工,3186
2020,5,印尼,看護工,29253
2020,5,菲律賓,看護工,4282
2020,5,泰國,看護工,42
2020,5,越南,看護工,3170
2020,6,印尼,看護工,29021
2020,6,菲律賓,看護工,4265
2020,6,泰國,看護工,41
2020,6,越南,看護工,3143
2020,7,印尼,看護工,28795
2020,7,菲律賓,看護工,4261
2020,7,泰國,看護工,41
2020,7,越南,看護工,3150
2020,8,印尼,看護工,28494
2020,8,菲律賓,看護工,4231
2020,8,泰國,看護工,39
2020,8,越南,看護工,3202
2020,9,印尼,看護工,28243
2020,9,菲律賓,看護工,4194
2020,9,泰國,看護工,38
2020,9,越南,看護工,3267
2020,10,印尼,看護工,27949
2020,10,菲律賓,看護工,4147
2020,10,泰國,看護工,40
2020,10,越南,看護工,3275
2020,11,印尼,看護工,27849
2020,11,菲律賓,看護工,4088
2020,11,泰國,看護工,38
2020,11,越南,看護工,3244
2020,12,印尼,看護工,27866
2020,12,菲律賓,看護工,4062
2020,12,泰國,看護工,40
2020,12,越南,看護工,3273
2021,1,印尼,看護工,27677
2021,1,菲律賓,看護工,4028
2021,1,泰國,看護工,41
2021,1,越南,看護工,3315
2021,2,印尼,看護工,27458
2021,2,菲律賓,看護工,4001
2021,2,泰國,看護工,37
2021,2,越南,看護工,3317
2021,3,印尼,看護工,27074
2021,3,菲律賓,看護工,3991
2021,3,泰國,看護工,38
2021,3,越南,看護工,3302
2021,4,印尼,看護工,26725
2021,4,菲律賓,看護工,3962
2021,4,泰國,看護工,39
2021,4,越南,看護工,3245
2021,5,印尼,看護工,26478
2021,5,菲律賓,看護工,3917
2021,5,泰國,看護工,35
2021,5,越南,看護工,3263
2021,6,印尼,看護工,26289
2021,6,菲律賓,看護工,3915
2021,6,泰國,看護工,34
2021,6,越南,看護工,3223
2021,7,印尼,看護工,25979
2021,7,菲律賓,看護工,3876
2021,7,泰國,看護工,33
2021,7,越南,看護工,3178
2021,8,印尼,看護工,25703
2021,8,菲律賓,看護工,3856
2021,8,泰國,看護工,31
2021,8,越南,看護工,3132
2021,9,印尼,看護工,25467
2021,9,菲律賓,看護工,3815
2021,9,泰國,看護工,31
2021,9,越南,看護工,3098
2021,10,印尼,看護工,25210
2021,10,菲律賓,看護工,3784
2021,10,泰國,看護工,32
2021,10,越南,看護工,3020
2021,11,印尼,看護工,24942
2021,11,菲律賓,看護工,3745
2021,11,泰國,看護工,32
2021,11,越南,看護工,2970
2021,12,印尼,看護工,24713
2021,12,菲律賓,看護工,3688
2021,12,泰國,看護工,30
2021,12,越南,看護工,2896
2022,1,印尼,看護工,24466
2022,1,菲律賓,看護工,3659
2022,1,泰國,看護工,31
2022,1,越南,看護工,2849
2022,2,印尼,看護工,24296
2022,2,菲律賓,看護工,3644
2022,2,泰國,看護工,31
2022,2,越南,看護工,2818
2022,3,印尼,看護工,23914
2022,3,菲律賓,看護工,3595
2022,3,泰國,看護工,30
2022,3,越南,看護工,2770
2022,4,印尼,看護工,23635
2022,4,菲律賓,看護工,3566
2022,4,泰國,看護工,28
2022,4,越南,看護工,2732
2022,5,印尼,看護工,23649
2022,5,菲律賓,看護工,3612
2022,5,泰國,看護工,32
2022,5,越南,看護工,2704
2022,6,印尼,看護工,23462
2022,6,菲律賓,看護工,3652
2022,6,泰國,看護工,34
2022,6,越南,看護工,2714
2022,7,印尼,看護工,23261
2022,7,菲律賓,看護工,3677
2022,7,泰國,看護工,37
2022,7,越南,看護工,2711
2022,8,印尼,看護工,23105
2022,8,菲律賓,看護工,3775
2022,8,泰國,看護工,35
2022,8,越南,看護工,2713
2022,9,印尼,看護工,22797
2022,9,菲律賓,看護工,3823
2022,9,泰國,看護工,38
2022,9,越南,看護工,2734
2022,10,印尼,看護工,22724
2022,10,菲律賓,看護工,3920
2022,10,泰國,看護工,39
2022,10,越南,看護工,2714
2022,11,印尼,看護工,22954
2022,11,菲律賓,看護工,4007
2022,11,泰國,看護工,41
2022,11,越南,看護工,2730
2022,12,印尼,看護工,23352
2022,12,菲律賓,看護工,4080
2022,12,泰國,看護工,37
2022,12,越南,看護工,2739
2023,1,印尼,看護工,23823
2023,1,菲律賓,看護工,4182
2023,1,泰國,看護工,36
2023,1,越南,看護工,2694
2023,2,印尼,看護工,24154
2023,2,菲律賓,看護工,4220
2023,2,泰國,看護工,36
2023,2,越南,看護工,2673
2023,3,印尼,看護工,24361
2023,3,菲律賓,看護工,4199
2023,3,泰國,看護工,34
2023,3,越南,看護工,2663
2023,4,印尼,看護工,24249
2023,4,菲律賓,看護工,4187
2023,4,泰國,看護工,38
2023,4,越南,看護工,2685
2023,5,印尼,看護工,24549
2023,5,菲律賓,看護工,4163
2023,5,泰國,看護工,36
2023,5,越南,看護工,2734
2023,6,印尼,看護工,24670
2023,6,菲律賓,看護工,4148
2023,6,泰國,看護工,37
2023,6,越南,看護工,2767
2023,7,印尼,看護工,24956
2023,7,菲律賓,看護工,4109
2023,7,泰國,看護工,34
2023,7,越南,看護工,2798
2023,8,印尼,看護工,25259
2023,8,菲律賓,看護工,4099
2023,8,泰國,看護工,35
2023,8,越南,看護工,2808
2023,9,印尼,看護工,25528
2023,9,菲律賓,看護工,4046
2023,9,泰國,看護工,37
2023,9,越南,看護工,2829
2023,10,印尼,看護工,25708
2023,10,菲律賓,看護工,4014
2023,10,泰國,看護工,34
2023,10,越南,看護工,2833
2023,11,印尼,看護工,25929
2023,11,菲律賓,看護工,3985
2023,11,泰國,看護工,33
2023,11,越南,看護工,2852
2023,12,印尼,看護工,26008
2023,12,菲律賓,看護工,3907
2023,12,泰國,看護工,35
2023,12,越南,看護工,2848
2024,1,印尼,看護工,26356
2024,1,菲律賓,看護工,3924
2024,1,泰國,看護工,36
2024,1,越南,看護工,2872
2024,2,印尼,看護工,26444
2024,2,菲律賓,看護工,3901
2024,2,泰國,看護工,34
2024,2,越南,看護工,2830
2024,3,印尼,看護工,26604
2024,3,菲律賓,看護工,3883
2024,3,泰國,看護工,34
2024,3,越南,看護工,2830
2024,4,印尼,看護工,26506
2024,4,菲律賓,看護工,3868
2024,4,泰國,看護工,37
2024,4,越南,看護工,2844
2024,5,印尼,看護工,26766
2024,5,菲律賓,看護工,3806
2024,5,泰國,看護工,36
2024,5,越南,看護工,2848
2024,6,印尼,看護工,26987
2024,6,菲律賓,看護工,3837
2024,6,泰國,看護工,35
2024,6,越南,看護工,2882
2024,7,印尼,看護工,27186
2024,7,菲律賓,看護工,3823
2024,7,泰國,看護工,33
2024,7,越南,看護工,2887
2024,8,印尼,看護工,27361
2024,8,菲律賓,看護工,3789
2024,8,泰國,看護工,32
2024,8,越南,看護工,2888
2024,9,印尼,看護工,27676
2024,9,菲律賓,看護工,3771
2024,9,泰國,看護工,31
2024,9,越南,看護工,2880
2024,10,印尼,看護工,27910
2024,10,菲律賓,看護工,3761
2024,10,泰國,看護工,32
2024,10,越南,看護工,2889
2024,11,印尼,看護工,28113
2024,11,菲律賓,看護工,3771
2024,11,泰國,看護工,31
2024,11,越南,看護工,2886
2024,12,印尼,看護工,28292
2024,12,菲律賓,看護工,3714
2024,12,泰國,看護工,29
2024,12,越南,看護工,2865
2025,1,印尼,看護工,28513
2025,1,菲律賓,看護工,3723
2025,1,泰國,看護工,29
2025,1,越南,看護工,2882
2025,2,印尼,看護工,28586
2025,2,菲律賓,看護工,3707
2025,2,泰國,看護工,30
2025,2,越南,看護工,2891
2025,3,印尼,看護工,28521
2025,3,菲律賓,看護工,3678
2025,3,泰國,看護工,30
2025,3,越南,看護工,2897
2025,4,印尼,看護工,28657
2025,4,菲律賓,看護工,3659
2025,4,泰國,看護工,30
2025,4,越南,看護工,2897
2015,1,印尼,家庭幫傭,177
2015,1,菲律賓,家庭幫傭,33
2015,1,越南,家庭幫傭,1
2015,2,印尼,家庭幫傭,179
2015,2,菲律賓,家庭幫傭,34
2015,2,越南,家庭幫傭,1
2015,3,印尼,家庭幫傭,179
2015,3,菲律賓,家庭幫傭,36
2015,3,越南,家庭幫傭,1
2015,4,印尼,家庭幫傭,193
2015,4,菲律賓,家庭幫傭,32
2015,4,越南,家庭幫傭,1
2015,5,印尼,家庭幫傭,183
2015,5,菲律賓,家庭幫傭,37
2015,5,越南,家庭幫傭,1
2015,6,印尼,家庭幫傭,180
2015,6,菲律賓,家庭幫傭,39
2015,6,越南,家庭幫傭,1
2015,7,印尼,家庭幫傭,166
2015,7,菲律賓,家庭幫傭,38
2015,8,印尼,家庭幫傭,162
2015,8,菲律賓,家庭幫傭,40
2015,9,印尼,家庭幫傭,164
2015,9,菲律賓,家庭幫傭,42
2015,10,印尼,家庭幫傭,160
2015,10,菲律賓,家庭幫傭,42
2015,11,印尼,家庭幫傭,157
2015,11,菲律賓,家庭幫傭,45
2015,12,印尼,家庭幫傭,157
2015,12,菲律賓,家庭幫傭,42
2016,1,印尼,家庭幫傭,155
2016,1,菲律賓,家庭幫傭,42
2016,2,印尼,家庭幫傭,155
2016,2,菲律賓,家庭幫傭,46
2016,3,印尼,家庭幫傭,149
2016,3,菲律賓,家庭幫傭,50
2016,4,印尼,家庭幫傭,150
2016,4,菲律賓,家庭幫傭,51
2016,5,印尼,家庭幫傭,150
2016,5,菲律賓,家庭幫傭,51
2016,5,越南,家庭幫傭,1
2016,6,印尼,家庭幫傭,139
2016,6,菲律賓,家庭幫傭,50
2016,6,越南,家庭幫傭,1
2016,7,印尼,家庭幫傭,132
2016,7,菲律賓,家庭幫傭,49
2016,7,越南,家庭幫傭,1
2016,8,印尼,家庭幫傭,130
2016,8,菲律賓,家庭幫傭,48
2016,8,泰國,家庭幫傭,1
2016,8,越南,家庭幫傭,1
2016,9,印尼,家庭幫傭,129
2016,9,菲律賓,家庭幫傭,46
2016,9,泰國,家庭幫傭,1
2016,9,越南,家庭幫傭,2
2016,10,印尼,家庭幫傭,134
2016,10,菲律賓,家庭幫傭,45
2016,10,泰國,家庭幫傭,1
2016,10,越南,家庭幫傭,1
2016,11,印尼,家庭幫傭,135
2016,11,菲律賓,家庭幫傭,45
2016,11,泰國,家庭幫傭,1
2016,11,越南,家庭幫傭,1
2016,12,印尼,家庭幫傭,131
2016,12,菲律賓,家庭幫傭,45
2016,12,泰國,家庭幫傭,1
2016,12,越南,家庭幫傭,1
2017,1,印尼,家庭幫傭,135
2017,1,菲律賓,家庭幫傭,44
2017,1,越南,家庭幫傭,2
2017,2,印尼,家庭幫傭,136
2017,2,菲律賓,家庭幫傭,47
2017,2,越南,家庭幫傭,1
2017,3,印尼,家庭幫傭,133
2017,3,菲律賓,家庭幫傭,49
2017,3,越南,家庭幫傭,1
2017,4,印尼,家庭幫傭,133
2017,4,菲律賓,家庭幫傭,53
2017,4,越南,家庭幫傭,1
2017,5,印尼,家庭幫傭,132
2017,5,菲律賓,家庭幫傭,56
2017,5,越南,家庭幫傭,1
2017,6,印尼,家庭幫傭,135
2017,6,菲律賓,家庭幫傭,58
2017,6,越南,家庭幫傭,1
2017,7,印尼,家庭幫傭,139
2017,7,菲律賓,家庭幫傭,55
2017,7,越南,家庭幫傭,2
2017,8,印尼,家庭幫傭,137
2017,8,菲律賓,家庭幫傭,50
2017,8,越南,家庭幫傭,2
2017,9,印尼,家庭幫傭,137
2017,9,菲律賓,家庭幫傭,46
2017,9,越南,家庭幫傭,2
2017,10,印尼,家庭幫傭,131
2017,10,菲律賓,家庭幫傭,49
2017,10,越南,家庭幫傭,2
2017,11,印尼,家庭幫傭,128
2017,11,菲律賓,家庭幫傭,48
2017,11,越南,家庭幫傭,1
2017,12,印尼,家庭幫傭,130
2017,12,菲律賓,家庭幫傭,48
2017,12,越南,家庭幫傭,2
2018,1,印尼,家庭幫傭,134
2018,1,菲律賓,家庭幫傭,50
2018,1,越南,家庭幫傭,1
2018,2,印尼,家庭幫傭,131
2018,2,菲律賓,家庭幫傭,51
2018,2,越南,家庭幫傭,2
2018,3,印尼,家庭幫傭,129
2018,3,菲律賓,家庭幫傭,52
2018,3,越南,家庭幫傭,2
2018,4,印尼,家庭幫傭,133
2018,4,菲律賓,家庭幫傭,49
2018,4,越南,家庭幫傭,3
2018,5,印尼,家庭幫傭,131
2018,5,菲律賓,家庭幫傭,47
2018,5,越南,家庭幫傭,4
2018,6,印尼,家庭幫傭,131
2018,6,菲律賓,家庭幫傭,48
2018,6,越南,家庭幫傭,4
2018,7,印尼,家庭幫傭,134
2018,7,菲律賓,家庭幫傭,42
2018,7,越南,家庭幫傭,4
2018,8,印尼,家庭幫傭,143
2018,8,菲律賓,家庭幫傭,44
2018,8,越南,家庭幫傭,3
2018,9,印尼,家庭幫傭,139
2018,9,菲律賓,家庭幫傭,42
2018,9,越南,家庭幫傭,3
2018,10,印尼,家庭幫傭,140
2018,10,菲律賓,家庭幫傭,41
2018,10,越南,家庭幫傭,3
2018,11,印尼,家庭幫傭,139
2018,11,菲律賓,家庭幫傭,38
2018,11,越南,家庭幫傭,3
2018,12,印尼,家庭幫傭,136
2018,12,菲律賓,家庭幫傭,41
2018,12,越南,家庭幫傭,3
2019,1,印尼,家庭幫傭,135
2019,1,菲律賓,家庭幫傭,39
2019,1,越南,家庭幫傭,2
2019,2,印尼,家庭幫傭,136
2019,2,菲律賓,家庭幫傭,39
2019,2,越南,家庭幫傭,2
2019,3,印尼,家庭幫傭,136
2019,3,菲律賓,家庭幫傭,40
2019,3,越南,家庭幫傭,2
2019,4,印尼,家庭幫傭,138
2019,4,菲律賓,家庭幫傭,43
2019,4,越南,家庭幫傭,2
2019,5,印尼,家庭幫傭,134
2019,5,菲律賓,家庭幫傭,44
2019,5,越南,家庭幫傭,1
2019,6,印尼,家庭幫傭,137
2019,6,菲律賓,家庭幫傭,44
2019,6,越南,家庭幫傭,1
2019,7,印尼,家庭幫傭,137
2019,7,菲律賓,家庭幫傭,43
2019,7,越南,家庭幫傭,1
2019,8,印尼,家庭幫傭,132
2019,8,菲律賓,家庭幫傭,44
2019,8,越南,家庭幫傭,1
2019,9,印尼,家庭幫傭,132
2019,9,菲律賓,家庭幫傭,45
2019,9,越南,家庭幫傭,1
2019,10,印尼,家庭幫傭,132
2019,10,菲律賓,家庭幫傭,45
2019,10,越南,家庭幫傭,1
2019,11,印尼,家庭幫傭,132
2019,11,菲律賓,家庭幫傭,44
2019,12,印尼,家庭幫傭,131
2019,12,菲律賓,家庭幫傭,43
2019,12,泰國,家庭幫傭,1
2020,1,印尼,家庭幫傭,129
2020,1,菲律賓,家庭幫傭,44
2020,1,泰國,家庭幫傭,1
2020,2,印尼,家庭幫傭,130
2020,2,菲律賓,家庭幫傭,44
2020,2,泰國,家庭幫傭,1
2020,3,印尼,家庭幫傭,130
2020,3,菲律賓,家庭幫傭,45
2020,3,泰國,家庭幫傭,1
2020,4,印尼,家庭幫傭,130
2020,4,菲律賓,家庭幫傭,45
2020,4,泰國,家庭幫傭,1
2020,5,印尼,家庭幫傭,123
2020,5,菲律賓,家庭幫傭,48
2020,5,泰國,家庭幫傭,1
2020,6,印尼,家庭幫傭,119
2020,6,菲律賓,家庭幫傭,49
2020,6,泰國,家庭幫傭,1
2020,7,印尼,家庭幫傭,117
2020,7,菲律賓,家庭幫傭,50
2020,7,泰國,家庭幫傭,1
2020,8,印尼,家庭幫傭,112
2020,8,菲律賓,家庭幫傭,51
2020,8,泰國,家庭幫傭,1
2020,9,印尼,家庭幫傭,105
2020,9,菲律賓,家庭幫傭,49
2020,9,泰國,家庭幫傭,1
2020,10,印尼,家庭幫傭,103
2020,10,菲律賓,家庭幫傭,49
2020,10,泰國,家庭幫傭,1
2020,10,越南,家庭幫傭,1
2020,11,印尼,家庭幫傭,107
2020,11,菲律賓,家庭幫傭,47
2020,11,泰國,家庭幫傭,1
2020,11,越南,家庭幫傭,1
2020,12,印尼,家庭幫傭,114
2020,12,菲律賓,家庭幫傭,48
2020,12,泰國,家庭幫傭,1
2020,12,越南,家庭幫傭,1
2021,1,印尼,家庭幫傭,111
2021,1,菲律賓,家庭幫傭,41
2021,1,泰國,家庭幫傭,1
2021,2,印尼,家庭幫傭,110
2021,2,菲律賓,家庭幫傭,43
